commit_hash,author,date,msg,file,file_path,lines_added,lines_deleted,complexity,nloc,is_bug_fix
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",page.js,app/page.js,44,96,1.0,41.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",components.json,components.json,17,0,,,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",CTA.js,components/CTA.js,49,0,1.0,43.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",Features.js,components/Features.js,81,0,3.0,71.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",Footer.js,components/Footer.js,67,0,4.0,61.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",Hero.js,components/Hero.js,82,0,3.0,73.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",Navbar.js,components/Navbar.js,80,0,3.0,70.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",SakuraPetals.js,components/SakuraPetals.js,24,0,2.0,21.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",TopCreators.js,components/TopCreators.js,94,0,3.0,81.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",avatar.jsx,components/ui/avatar.jsx,47,0,3.0,41.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",badge.jsx,components/ui/badge.jsx,44,0,2.0,39.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",button.jsx,components/ui/button.jsx,55,0,2.0,50.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",card.jsx,components/ui/card.jsx,101,0,7.0,92.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",utils.js,lib/utils.js,6,0,1.0,5.0,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",package.json,package.json,16,5,,,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",file.svg,,0,1,,,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",globe.svg,,0,1,,,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",window.svg,,0,1,,,1
7cbb7407752cbadb248c2c5632238871d2f69cf0,Flare3416,2025-08-15 02:02:54+05:30,"Add Bountera landing page with modern UI components

Replaces the default Next.js template with a custom landing page for Bountera, featuring new sections (Hero, Features, Top Creators, CTA, Footer) and animated backgrounds. Adds multiple new React components, enhanced global styles with Tailwind CSS and custom animations, and updates the README with project details and instructions. Removes unused SVG assets and introduces configuration for shadcn/ui components.",tailwind.config.js,tailwind.config.js,101,0,0.0,99.0,1
2741e1080079ddfcb6bc10c3536a50c8efeccf5a,Flare3416,2025-08-15 02:06:58+05:30,"Add PWA manifest and enhance SEO/metadata

Introduces public/manifest.json for PWA support with app icons and metadata. Updates app/layout.js to use Inter, Poppins, and Playfair Display fonts, and significantly expands SEO, Open Graph, and Twitter metadata. Improves .gitignore organization and coverage for common files.",.gitignore,.gitignore,67,16,,,0
2741e1080079ddfcb6bc10c3536a50c8efeccf5a,Flare3416,2025-08-15 02:06:58+05:30,"Add PWA manifest and enhance SEO/metadata

Introduces public/manifest.json for PWA support with app icons and metadata. Updates app/layout.js to use Inter, Poppins, and Playfair Display fonts, and significantly expands SEO, Open Graph, and Twitter metadata. Improves .gitignore organization and coverage for common files.",layout.js,app/layout.js,110,9,1.0,107.0,0
2741e1080079ddfcb6bc10c3536a50c8efeccf5a,Flare3416,2025-08-15 02:06:58+05:30,"Add PWA manifest and enhance SEO/metadata

Introduces public/manifest.json for PWA support with app icons and metadata. Updates app/layout.js to use Inter, Poppins, and Playfair Display fonts, and significantly expands SEO, Open Graph, and Twitter metadata. Improves .gitignore organization and coverage for common files.",manifest.json,public/manifest.json,27,0,,,0
bdca1ba9e58ee34a2b453d6a97c3cb7906776c57,Flare3416,2025-08-15 02:30:25+05:30,"Improve UI buttons

Refined CTA and Navbar button styles for better UX, replacing the single 'Join Now' button with separate 'Login' and 'Sign Up' buttons. Updated SakuraPetals to generate petal data only on the client side, preventing hydration mismatches. Added metadataBase to layout.js for improved metadata handling.",layout.js,app/layout.js,1,0,1.0,108.0,0
bdca1ba9e58ee34a2b453d6a97c3cb7906776c57,Flare3416,2025-08-15 02:30:25+05:30,"Improve UI buttons

Refined CTA and Navbar button styles for better UX, replacing the single 'Join Now' button with separate 'Login' and 'Sign Up' buttons. Updated SakuraPetals to generate petal data only on the client side, preventing hydration mismatches. Added metadataBase to layout.js for improved metadata handling.",CTA.js,components/CTA.js,1,1,1.0,43.0,0
bdca1ba9e58ee34a2b453d6a97c3cb7906776c57,Flare3416,2025-08-15 02:30:25+05:30,"Improve UI buttons

Refined CTA and Navbar button styles for better UX, replacing the single 'Join Now' button with separate 'Login' and 'Sign Up' buttons. Updated SakuraPetals to generate petal data only on the client side, preventing hydration mismatches. Added metadataBase to layout.js for improved metadata handling.",Navbar.js,components/Navbar.js,9,4,3.0,75.0,0
bdca1ba9e58ee34a2b453d6a97c3cb7906776c57,Flare3416,2025-08-15 02:30:25+05:30,"Improve UI buttons

Refined CTA and Navbar button styles for better UX, replacing the single 'Join Now' button with separate 'Login' and 'Sign Up' buttons. Updated SakuraPetals to generate petal data only on the client side, preventing hydration mismatches. Added metadataBase to layout.js for improved metadata handling.",SakuraPetals.js,components/SakuraPetals.js,28,7,5.0,37.0,0
3db85cb1a467d2eb467351869679b82a0ee74c61,Flare3416,2025-08-15 02:51:55+05:30,-,globals_clean.css,,0,317,,,0
3db85cb1a467d2eb467351869679b82a0ee74c61,Flare3416,2025-08-15 02:51:55+05:30,-,page.js,app/login/page.js,11,0,1.0,8.0,0
3db85cb1a467d2eb467351869679b82a0ee74c61,Flare3416,2025-08-15 02:51:55+05:30,-,Navbar.js,components/Navbar.js,3,5,3.0,72.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",page.js,app/activity/page.js,0,0,,,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",route.js,app/api/auth/[...nextauth]/route.js,63,0,10.0,54.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",page.js,app/auth-redirect/page.js,52,0,9.0,41.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",page.js,app/bounties/page.js,63,0,3.0,57.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",page.js,app/dashboard/page.js,203,0,17.0,187.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",globals.css,app/globals.css,9,0,,,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",layout.js,app/layout.js,5,4,1.0,109.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",page.js,app/leaderboard/page.js,85,0,1.0,75.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",page.js,app/login/page.js,116,4,2.0,83.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",page.js,app/page.js,37,1,6.0,70.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",page.js,app/profile-setup/page.js,898,0,80.0,844.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",page.js,app/profile/page.js,0,0,,,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",page.js,app/view-profile/page.js,313,0,36.0,297.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",DashboardNavbar.js,components/DashboardNavbar.js,210,0,16.0,185.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",Navbar.js,components/Navbar.js,21,12,4.0,80.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",SessionWrapper.js,components/SessionWrapper.js,10,0,1.0,9.0,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",package.json,package.json,1,0,,,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",delete-icon.svg,public/delete-icon.svg,6,0,,,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",edit-icon.svg,public/edit-icon.svg,4,0,,,0
c36d3abb633698ae3cece78c91087a52b354c95d,Flare3416,2025-09-09 19:28:49+05:30,"feat: Add user profile and dashboard components

- Implemented ViewProfile component for displaying user profiles with background, profile image, and user data.
- Created DashboardNavbar component for navigation with profile dropdown and session management.
- Enhanced Navbar component to show sign-in status and provide sign-out functionality.
- Added SessionWrapper component to manage session state with NextAuth.
- Introduced userData utility functions for managing user data in localStorage.
- Added SVG icons for delete and edit actions.
- Updated package.json to include next-auth dependency.",userData.js,utils/userData.js,136,0,54.0,104.0,0
218d483a2bba013c1de7e859eb088b43baf4422e,Flare3416,2025-09-09 19:29:17+05:30,"Add bounty poster role and dashboard flow

Introduces bounty poster role selection and redirects, including new pages for bounty dashboard, bounty poster profile setup, and bounty creation. Updates dashboard and authentication logic to support role-based navigation. Adds purple-themed UI components and animations for bounty poster experience.",page.js,app/auth-redirect/page.js,47,10,19.0,73.0,0
218d483a2bba013c1de7e859eb088b43baf4422e,Flare3416,2025-09-09 19:29:17+05:30,"Add bounty poster role and dashboard flow

Introduces bounty poster role selection and redirects, including new pages for bounty dashboard, bounty poster profile setup, and bounty creation. Updates dashboard and authentication logic to support role-based navigation. Adds purple-themed UI components and animations for bounty poster experience.",page.js,app/bounty-dashboard/page.js,240,0,17.0,220.0,0
218d483a2bba013c1de7e859eb088b43baf4422e,Flare3416,2025-09-09 19:29:17+05:30,"Add bounty poster role and dashboard flow

Introduces bounty poster role selection and redirects, including new pages for bounty dashboard, bounty poster profile setup, and bounty creation. Updates dashboard and authentication logic to support role-based navigation. Adds purple-themed UI components and animations for bounty poster experience.",page.js,app/bounty-poster-setup/page.js,514,0,81.0,430.0,0
